timestamp,date,method,actual_load,forecast_load,charge,discharge,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load
2017-12-19 00:00:00,2017-12-19,Last-week,415.0,417.0,19.048672566371597,0.0,366.3887497591986,384.4599072729484,434.0486725663716,436.0486725663716
2017-12-19 01:00:00,2017-12-19,Last-week,417.0,415.0,21.04867256637158,0.0,384.4599072729484,404.42843138279915,438.0486725663716,436.0486725663716
2017-12-19 02:00:00,2017-12-19,Last-week,417.0,412.0,24.04867256637158,0.0,404.42843138279915,427.2430053868014,441.0486725663716,436.0486725663716
2017-12-19 03:00:00,2017-12-19,Last-week,417.0,410.0,26.04867256637158,0.0,427.2430053868014,451.95494598690897,443.0486725663716,436.0486725663716
2017-12-19 04:00:00,2017-12-19,Last-week,417.0,408.0,28.04867256637158,0.0,451.95494598690897,478.56425318311335,445.0486725663716,436.0486725663716
2017-12-19 05:00:00,2017-12-19,Last-week,415.0,406.0,30.04867256637158,0.0,478.56425318311335,507.07092697541873,445.0486725663716,436.0486725663716
2017-12-19 06:00:00,2017-12-19,Last-week,418.0,406.0,30.04867256637158,0.0,507.07092697541873,535.5776007677241,448.0486725663716,436.0486725663716
2017-12-19 07:00:00,2017-12-19,Last-week,421.0,408.0,28.04867256637158,0.0,535.5776007677241,562.1869079639284,449.0486725663716,436.0486725663716
2017-12-19 08:00:00,2017-12-19,Last-week,427.0,421.0,15.048672566371579,0.0,562.1869079639284,576.4633322854761,442.0486725663716,436.0486725663716
2017-12-19 09:00:00,2017-12-19,Last-week,437.0,433.0,3.048672566371579,0.0,576.4633322854761,579.355557030417,440.0486725663716,436.0486725663716
2017-12-19 10:00:00,2017-12-19,Last-week,447.0,446.0,0.0,9.951327433628421,579.355557030417,568.8659368862891,437.0486725663716,436.0486725663716
2017-12-19 11:00:00,2017-12-19,Last-week,460.0,459.0,0.0,22.95132743362842,568.8659368862891,544.6731135480977,437.0486725663716,436.0486725663716
2017-12-19 12:00:00,2017-12-19,Last-week,463.0,464.0,0.0,27.95132743362842,544.6731135480977,515.2098274429591,435.0486725663716,436.0486725663716
2017-12-19 13:00:00,2017-12-19,Last-week,460.0,468.0,0.0,31.95132743362842,515.2098274429591,481.5301711242628,428.0486725663716,436.0486725663716
2017-12-19 14:00:00,2017-12-19,Last-week,466.0,465.0,0.0,28.95132743362842,481.5301711242628,451.01279246573495,437.0486725663716,436.0486725663716
2017-12-19 15:00:00,2017-12-19,Last-week,466.0,463.0,0.0,26.95132743362842,451.01279246573495,422.60359891398593,439.0486725663716,436.0486725663716
2017-12-19 16:00:00,2017-12-19,Last-week,467.0,461.0,0.0,24.95132743362842,422.60359891398593,396.3025904690162,442.0486725663716,436.0486725663716
2017-12-19 17:00:00,2017-12-19,Last-week,467.0,459.0,0.0,22.95132743362842,396.3025904690162,372.1097671308253,444.0486725663716,436.0486725663716
2017-12-19 18:00:00,2017-12-19,Last-week,461.0,456.0,0.0,19.95132743362842,372.1097671308253,351.07922145280236,441.0486725663716,436.0486725663716
2017-12-19 19:00:00,2017-12-19,Last-week,448.0,446.0,0.0,9.951327433628421,351.07922145280236,340.5896013086749,438.0486725663716,436.0486725663716
2017-12-19 20:00:00,2017-12-19,Last-week,440.0,436.0,0.048672566371578796,0.0,340.5896013086749,340.63577615946497,440.0486725663716,436.0486725663716
2017-12-19 21:00:00,2017-12-19,Last-week,434.0,432.0,4.048672566371579,0.0,340.63577615946497,344.47668420245685,438.0486725663716,436.0486725663716
2017-12-19 22:00:00,2017-12-19,Last-week,429.0,429.0,7.048672566371579,0.0,344.47668420245685,351.1636421396004,436.0486725663716,436.0486725663716
2017-12-19 23:00:00,2017-12-19,Last-week,428.0,420.0,16.04867256637158,0.0,351.1636421396004,366.3887497591986,444.0486725663716,436.0486725663716
2017-12-20 00:00:00,2017-12-20,Last-week,425.0,419.0,18.092920353982198,0.0,366.3887497591986,383.5532011119797,443.0929203539822,437.0929203539822
2017-12-20 01:00:00,2017-12-20,Last-week,422.0,409.0,28.09292035398221,0.0,383.5532011119797,410.20448544526596,450.0929203539822,437.0929203539822
2017-12-20 02:00:00,2017-12-20,Last-week,419.0,410.0,27.09292035398221,0.0,410.20448544526596,435.9070864805017,446.0929203539822,437.0929203539822
2017-12-20 03:00:00,2017-12-20,Last-week,418.0,409.0,28.09292035398221,0.0,435.9070864805017,462.5583708137927,446.0929203539822,437.0929203539822
2017-12-20 04:00:00,2017-12-20,Last-week,416.0,407.0,30.09292035398221,0.0,462.5583708137927,491.10702174318,446.0929203539822,437.0929203539822
2017-12-20 05:00:00,2017-12-20,Last-week,417.0,407.0,30.09292035398221,0.0,491.10702174318,519.6556726725672,447.0929203539822,437.0929203539822
2017-12-20 06:00:00,2017-12-20,Last-week,417.0,406.0,31.09292035398221,0.0,519.6556726725672,549.153006900005,448.0929203539822,437.0929203539822
2017-12-20 07:00:00,2017-12-20,Last-week,422.0,410.0,27.09292035398221,0.0,549.153006900005,574.8556079352408,449.0929203539822,437.0929203539822
2017-12-20 08:00:00,2017-12-20,Last-week,422.0,417.0,20.09292035398221,0.0,574.8556079352408,593.9174258841228,442.0929203539822,437.0929203539822
2017-12-20 09:00:00,2017-12-20,Last-week,433.0,424.0,13.092920353982208,0.0,593.9174258841228,606.3384607466514,446.0929203539822,437.0929203539822
2017-12-20 10:00:00,2017-12-20,Last-week,449.0,441.0,0.0,3.9070796460177917,606.3384607466514,602.2200371862846,445.0929203539822,437.0929203539822
2017-12-20 11:00:00,2017-12-20,Last-week,456.0,459.0,0.0,21.90707964601779,602.2200371862846,579.127947664907,434.0929203539822,437.0929203539822
2017-12-20 12:00:00,2017-12-20,Last-week,461.0,469.0,0.0,31.90707964601779,579.127947664907,545.4949326096348,429.0929203539822,437.0929203539822
2017-12-20 13:00:00,2017-12-20,Last-week,457.0,473.0,0.0,35.90707964601779,545.4949326096348,507.645547340805,421.0929203539822,437.0929203539822
2017-12-20 14:00:00,2017-12-20,Last-week,456.0,470.0,0.0,32.90707964601779,507.645547340805,472.9584397321437,423.0929203539822,437.0929203539822
2017-12-20 15:00:00,2017-12-20,Last-week,455.0,477.0,0.0,39.90707964601779,472.9584397321437,430.8926842497558,415.0929203539822,437.0929203539822
2017-12-20 16:00:00,2017-12-20,Last-week,456.0,468.0,0.0,30.90707964601779,430.8926842497558,398.31376174787283,425.0929203539822,437.0929203539822
2017-12-20 17:00:00,2017-12-20,Last-week,454.0,467.0,0.0,29.90707964601779,398.31376174787283,366.78893179937995,424.0929203539822,437.0929203539822
2017-12-20 18:00:00,2017-12-20,Last-week,451.0,463.0,0.0,25.90707964601779,366.78893179937995,339.4804720644447,425.0929203539822,437.0929203539822
2017-12-20 19:00:00,2017-12-20,Last-week,439.0,447.0,0.0,9.907079646017792,339.4804720644447,329.0374931837414,429.0929203539822,437.0929203539822
2017-12-20 20:00:00,2017-12-20,Last-week,433.0,432.0,5.092920353982208,0.0,329.0374931837414,333.86906166186577,438.0929203539822,437.0929203539822
