timestamp,date,controller,actual_load,forecast_load,charge,discharge,soc,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load,battery_size,solver_status
2017-12-26 23:00:00,2017-12-26,LightGBM,384.0000000000,434.3691197542,0.0000000000,1.0840884510,366.3887497592,367.5314793226,366.3887497592,382.9159115490,433.2850313032,Medium,0: optimal
2017-12-27 00:00:00,2017-12-27,LightGBM,385.0000000000,438.8483569770,0.0000000000,5.4451660577,360.6490407659,366.3887497592,360.6490407659,379.5548339423,433.4031909193,Medium,0: optimal
2017-12-27 01:00:00,2017-12-27,LightGBM,386.0000000000,430.5648712376,2.8383196817,0.0000000000,363.3417072424,360.6490407659,363.3417072424,388.8383196817,433.4031909193,Medium,0: optimal
2017-12-27 02:00:00,2017-12-27,LightGBM,385.0000000000,430.9198377486,2.4833531707,0.0000000000,365.6976229186,363.3417072424,365.6976229186,387.4833531707,433.4031909193,Medium,0: optimal
2017-12-27 03:00:00,2017-12-27,LightGBM,386.0000000000,428.6391723658,4.7640185536,0.0000000000,370.2171677520,365.6976229186,370.2171677520,390.7640185536,433.4031909193,Medium,0: optimal
2017-12-27 04:00:00,2017-12-27,LightGBM,384.0000000000,430.0627510595,3.3404398598,0.0000000000,373.3861872551,370.2171677520,373.3861872551,387.3404398598,433.4031909193,Medium,0: optimal
2017-12-27 05:00:00,2017-12-27,LightGBM,385.0000000000,433.4545153986,0.0000000000,0.0513244793,373.3320865037,373.3861872551,373.3320865037,384.9486755207,433.4031909193,Medium,0: optimal
2017-12-27 06:00:00,2017-12-27,LightGBM,383.0000000000,431.8949600945,1.5082308248,0.0000000000,374.7629198968,373.3320865037,374.7629198968,384.5082308248,433.4031909193,Medium,0: optimal
2017-12-27 07:00:00,2017-12-27,LightGBM,386.0000000000,432.3539815010,1.0492094183,0.0000000000,375.7582873481,374.7629198968,375.7582873481,387.0492094183,433.4031909193,Medium,0: optimal
2017-12-27 08:00:00,2017-12-27,LightGBM,385.0000000000,440.9673690630,0.0000000000,7.5641781437,367.7849434944,375.7582873481,367.7849434944,377.4358218563,433.4031909193,Medium,0: optimal
2017-12-27 09:00:00,2017-12-27,LightGBM,389.0000000000,437.2073322307,0.0000000000,3.8041413114,363.7750264660,367.7849434944,363.7750264660,385.1958586886,433.4031909193,Medium,0: optimal
