timestamp,date,controller,actual_load,forecast_load,charge,discharge,soc,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load,battery_size,solver_status
2017-12-16 20:00:00,2017-12-16,LightGBM,416.0000000000,420.6093479211,0.0000000000,2.8509184239,360.0306409716,363.0357728527,360.0306409716,413.1490815761,417.7584294971,Medium,0: optimal
2017-12-16 21:00:00,2017-12-16,LightGBM,411.0000000000,417.8179264929,0.0000000000,0.0594969958,359.9679256314,360.0306409716,359.9679256314,410.9405030042,417.7584294971,Medium,0: optimal
2017-12-16 22:00:00,2017-12-16,LightGBM,411.0000000000,416.1040846868,1.6543448103,0.0000000000,361.5373749222,359.9679256314,361.5373749222,412.6543448103,417.7584294971,Medium,0: optimal
2017-12-16 23:00:00,2017-12-16,LightGBM,412.0000000000,412.6446314077,5.1137980894,0.0000000000,366.3887497592,361.5373749222,366.3887497592,417.1137980894,417.7584294971,Medium,0: optimal
2017-12-17 00:00:00,2017-12-17,LightGBM,408.0000000000,414.0883920032,1.8849665706,0.0000000000,368.1769860621,366.3887497592,368.1769860621,409.8849665706,415.9733585738,Medium,0: optimal
2017-12-17 01:00:00,2017-12-17,LightGBM,406.0000000000,415.3241099051,0.6492486687,0.0000000000,368.7929174304,368.1769860621,368.7929174304,406.6492486687,415.9733585738,Medium,0: optimal
2017-12-17 02:00:00,2017-12-17,LightGBM,403.0000000000,423.7440780972,0.0000000000,7.7707195234,360.6018598464,368.7929174304,360.6018598464,395.2292804766,415.9733585738,Medium,0: optimal
2017-12-17 03:00:00,2017-12-17,LightGBM,404.0000000000,415.4468624101,0.5264961637,0.0000000000,361.1013379634,360.6018598464,361.1013379634,404.5264961637,415.9733585738,Medium,0: optimal
2017-12-17 04:00:00,2017-12-17,LightGBM,403.0000000000,410.3366223253,5.6367362486,0.0000000000,366.4488154979,361.1013379634,366.4488154979,408.6367362486,415.9733585738,Medium,0: optimal
2017-12-17 05:00:00,2017-12-17,LightGBM,403.0000000000,411.6220045029,4.3513540709,0.0000000000,370.5768724289,366.4488154979,370.5768724289,407.3513540709,415.9733585738,Medium,0: optimal
2017-12-17 06:00:00,2017-12-17,LightGBM,406.0000000000,411.8751440517,4.0982145221,0.0000000000,374.4647800979,370.5768724289,374.4647800979,410.0982145221,415.9733585738,Medium,0: optimal
2017-12-17 07:00:00,2017-12-17,LightGBM,405.0000000000,412.9118830451,3.0614755288,0.0000000000,377.3691507994,374.4647800979,377.3691507994,408.0614755288,415.9733585738,Medium,0: optimal
2017-12-17 08:00:00,2017-12-17,LightGBM,403.0000000000,417.5532246413,0.0000000000,1.5798660674,375.7038257424,377.3691507994,375.7038257424,401.4201339326,415.9733585738,Medium,0: optimal
2017-12-17 09:00:00,2017-12-17,LightGBM,405.0000000000,414.4772219107,1.4961366631,0.0000000000,377.1231856063,375.7038257424,377.1231856063,406.4961366631,415.9733585738,Medium,0: optimal
2017-12-17 10:00:00,2017-12-17,LightGBM,406.0000000000,413.6422004176,2.3311581563,0.0000000000,379.3347164143,377.1231856063,379.3347164143,408.3311581563,415.9733585738,Medium,0: optimal
